transaction_id,customer_id,amount,currency,transaction_type,channel,merchant_category,device_id,ip_address,location_country,location_city,time,account_age_days,num_prev_transactions_24h,avg_transaction_amount_7d,device_change_rate_30d,is_foreign,is_blacklisted_merchant,fraud_label
TXN_04435,CUST_0738,4146.76,NGN,transfer,mobile,clothing,DEV_02238,197.210.67.185,UK,Abuja,2025-10-12 16:20:39,417,6,5194.232529615148,0.24,1,0,0
TXN_03140,CUST_1394,937.63,NGN,purchase,ATM,airtime,DEV_00417,197.210.117.203,USA,Lagos,2025-10-12 16:22:00,735,4,5491.119318983523,0.35,1,0,1
TXN_07788,CUST_0933,13018.21,NGN,purchase,web,airtime,DEV_02117,197.210.5.136,Nigeria,London,2025-10-12 16:23:29,480,5,7559.482318854681,0.03,0,0,0
TXN_02654,CUST_0640,5966.63,NGN,purchase,mobile,groceries,DEV_00532,197.210.128.117,Ghana,London,2025-10-12 16:25:29,702,6,6870.849225645898,0.14,1,0,1
TXN_03945,CUST_0282,10108.75,NGN,transfer,ATM,food,DEV_04833,197.210.234.97,USA,London,2025-10-12 16:25:40,64,7,3144.2766761671337,0.05,1,0,0
TXN_00875,CUST_0026,203.13,NGN,withdrawal,web,airtime,DEV_04169,197.210.131.181,Nigeria,London,2025-10-12 16:26:07,518,3,3113.98119204019,0.13,0,0,0
TXN_04189,CUST_0182,8528.25,NGN,withdrawal,mobile,transport,DEV_01317,197.210.193.236,USA,Port Harcourt,2025-10-12 16:26:12,656,1,3393.611779375492,0.05,1,0,1
TXN_07843,CUST_0369,2125.63,NGN,transfer,ATM,transport,DEV_04420,197.210.225.254,Ghana,Abuja,2025-10-12 16:26:18,916,3,6612.019184559632,0.13,1,0,1
TXN_04112,CUST_0611,650.46,NGN,withdrawal,POS,airtime,DEV_00720,197.210.197.137,Nigeria,Port Harcourt,2025-10-12 16:27:14,635,4,4810.203258845134,0.17,0,1,1
TXN_06524,CUST_0363,2734.06,NGN,transfer,web,betting,DEV_04304,197.210.114.79,Nigeria,Abuja,2025-10-12 16:28:04,1033,1,4998.144881066071,0.46,0,0,0
TXN_02001,CUST_0927,2809.45,NGN,transfer,mobile,transport,DEV_00594,197.210.199.191,Ghana,Lagos,2025-10-12 16:28:36,197,5,3254.821970152934,0.31,1,0,1
TXN_09687,CUST_0197,7842.08,NGN,purchase,ATM,luxury,DEV_01018,197.210.234.8,Ghana,Accra,2025-10-12 16:29:50,953,5,4611.673583412886,0.31,1,0,1
TXN_05822,CUST_0583,1471.23,NGN,transfer,web,transport,DEV_04169,197.210.40.191,Nigeria,Lagos,2025-10-12 16:36:44,500,4,4801.196893720732,0.54,0,0,0
TXN_00383,CUST_0619,6944.11,NGN,transfer,mobile,clothing,DEV_04600,197.210.144.152,USA,Lagos,2025-10-12 16:37:58,422,6,7486.624449690339,0.2,1,0,0
TXN_09569,CUST_0978,2039.75,NGN,withdrawal,POS,food,DEV_00298,197.210.94.34,Nigeria,Port Harcourt,2025-10-12 16:41:49,209,4,4720.5017734396615,0.27,0,1,1
TXN_01888,CUST_1893,3730.1,NGN,transfer,web,luxury,DEV_00614,197.210.79.13,Ghana,Abuja,2025-10-12 16:41:57,1220,8,6230.878502582438,0.02,1,0,1
TXN_06747,CUST_0719,500.47,NGN,purchase,mobile,food,DEV_04519,197.210.99.254,UK,London,2025-10-12 16:44:00,747,4,6300.374243056472,0.64,1,0,1
TXN_01794,CUST_1605,2311.55,NGN,purchase,POS,transport,DEV_00597,197.210.110.7,USA,Accra,2025-10-12 16:44:38,195,7,4416.88176077412,0.15,1,0,1
TXN_03730,CUST_1587,2401.47,NGN,transfer,web,transport,DEV_01664,197.210.121.3,UK,Port Harcourt,2025-10-12 16:46:54,242,3,3704.3254362513853,0.6,1,0,1
TXN_03021,CUST_0048,8265.06,NGN,withdrawal,mobile,betting,DEV_04555,197.210.195.4,Nigeria,Port Harcourt,2025-10-12 16:46:55,266,6,2116.8911438008286,0.34,0,0,0
TXN_08615,CUST_1356,2685.39,NGN,withdrawal,web,betting,DEV_03847,197.210.32.191,Ghana,Accra,2025-10-12 16:49:56,1059,6,6542.807925101564,0.64,1,0,1
TXN_01195,CUST_0622,1351.54,NGN,transfer,mobile,electronics,DEV_01608,197.210.194.9,Ghana,Accra,2025-10-12 16:53:10,433,2,4892.2552416261005,0.17,1,0,1
TXN_04633,CUST_0367,1244.07,NGN,purchase,ATM,food,DEV_03579,197.210.52.219,UK,London,2025-10-12 16:54:45,732,3,4573.696642894114,0.09,1,0,1
TXN_08613,CUST_1508,1518.93,NGN,withdrawal,web,clothing,DEV_03004,197.210.188.113,UK,Accra,2025-10-12 16:58:16,883,6,7095.50231942095,0.46,1,0,1
TXN_05150,CUST_1580,4375.18,NGN,purchase,ATM,luxury,DEV_01056,197.210.53.57,Nigeria,Accra,2025-10-12 16:59:55,150,5,3853.096143002485,0.31,0,0,0
TXN_04459,CUST_1235,9150.65,NGN,transfer,mobile,clothing,DEV_03205,197.210.90.203,Ghana,Lagos,2025-10-12 17:00:15,353,6,5052.3171618347915,0.24,1,0,1
TXN_03126,CUST_0897,3155.48,NGN,transfer,ATM,luxury,DEV_00741,197.210.69.175,USA,Abuja,2025-10-12 17:00:53,1331,4,6561.732833880561,0.3,1,0,0
TXN_01538,CUST_1737,-138.02,NGN,transfer,POS,betting,DEV_00026,197.210.167.182,Nigeria,Accra,2025-10-12 17:06:27,849,3,8878.369401425316,0.3,0,0,0
TXN_07734,CUST_0536,9729.6,NGN,withdrawal,ATM,clothing,DEV_00398,197.210.38.102,Ghana,London,2025-10-12 17:06:59,703,4,6401.241508850395,0.49,1,0,1
TXN_04008,CUST_1268,3054.18,NGN,purchase,mobile,electronics,DEV_04526,197.210.231.5,Nigeria,Abuja,2025-10-12 17:09:14,294,0,7292.977321678479,0.36,0,0,0
TXN_09842,CUST_1261,29038.27,NGN,withdrawal,POS,clothing,DEV_00635,197.210.139.68,UK,Abuja,2025-10-12 17:09:50,1494,5,6221.022274680678,0.14,1,0,0
TXN_04123,CUST_1154,4207.02,NGN,purchase,POS,airtime,DEV_01926,197.210.2.61,Nigeria,Abuja,2025-10-12 17:10:46,1200,4,5662.512776972235,0.12,0,0,0
TXN_00277,CUST_1530,-1312.08,NGN,purchase,POS,transport,DEV_03794,197.210.77.176,Ghana,Lagos,2025-10-12 17:14:04,1214,5,6119.154123020934,0.13,1,1,1
TXN_03638,CUST_1676,825.02,NGN,transfer,mobile,electronics,DEV_01467,197.210.250.223,Nigeria,Lagos,2025-10-12 17:19:55,285,2,4602.723168239333,0.2,0,0,0
TXN_09957,CUST_1176,2403.16,NGN,transfer,POS,clothing,DEV_04497,197.210.7.110,Nigeria,Lagos,2025-10-12 17:20:07,1484,7,6576.5902007163195,0.54,0,0,0
TXN_09499,CUST_0343,14098.42,NGN,withdrawal,ATM,luxury,DEV_03671,197.210.47.207,USA,Lagos,2025-10-12 17:22:05,67,7,4589.635463433051,0.23,1,0,1
TXN_08713,CUST_0484,587.82,NGN,purchase,mobile,food,DEV_01930,197.210.101.65,Ghana,Accra,2025-10-12 17:22:37,91,4,4236.795661650606,0.44,1,0,1
TXN_03542,CUST_0195,2941.73,NGN,withdrawal,POS,food,DEV_00668,197.210.221.252,Ghana,Lagos,2025-10-12 17:23:01,982,4,2175.1457311001127,0.41,1,0,0
TXN_09381,CUST_0717,881.31,NGN,withdrawal,ATM,luxury,DEV_04023,197.210.218.196,Nigeria,Abuja,2025-10-12 17:33:37,1440,1,3250.1267721690187,0.78,0,0,0
TXN_06562,CUST_0941,1174.34,NGN,withdrawal,web,airtime,DEV_00037,197.210.240.6,UK,London,2025-10-12 17:34:55,1444,3,7390.578335420918,0.3,1,0,0
TXN_05177,CUST_1136,5357.97,NGN,withdrawal,mobile,betting,DEV_00221,197.210.92.244,UK,London,2025-10-12 17:36:18,1010,4,5614.405287834234,0.18,1,0,1
TXN_06694,CUST_0968,7762.93,NGN,purchase,mobile,transport,DEV_01161,197.210.63.41,Nigeria,London,2025-10-12 17:36:26,602,5,6549.705553914313,0.13,0,0,0
TXN_07769,CUST_0996,12455.21,NGN,withdrawal,web,groceries,DEV_04072,197.210.49.247,Nigeria,Port Harcourt,2025-10-12 17:41:51,115,3,5124.540743424178,0.14,0,0,0
TXN_04032,CUST_1848,1795.4,NGN,transfer,ATM,luxury,DEV_04625,197.210.204.14,Nigeria,Lagos,2025-10-12 17:54:54,575,4,2237.5418371469063,0.49,0,0,0
TXN_04448,CUST_0455,1234.64,NGN,transfer,web,groceries,DEV_02897,197.210.141.123,UK,Accra,2025-10-12 17:57:52,487,2,5323.7029931153575,0.34,1,0,1
TXN_09069,CUST_1924,8592.15,NGN,transfer,ATM,betting,DEV_00774,197.210.220.121,UK,Lagos,2025-10-12 17:58:42,378,5,4577.008476176386,0.46,1,0,1
TXN_05404,CUST_0206,2289.48,NGN,purchase,mobile,luxury,DEV_01975,197.210.115.231,USA,Lagos,2025-10-12 18:00:30,245,5,1741.4510310746036,0.18,1,0,1
TXN_00210,CUST_0772,9777.68,NGN,purchase,web,clothing,DEV_04476,197.210.181.135,UK,Accra,2025-10-12 18:03:19,69,2,5068.263963023155,0.79,1,0,1
TXN_00981,CUST_1370,904.72,NGN,withdrawal,mobile,food,DEV_02243,197.210.48.92,Ghana,London,2025-10-12 18:03:43,1012,2,6363.566363669259,0.3,1,0,0
TXN_04548,CUST_1987,10417.78,NGN,transfer,ATM,clothing,DEV_00696,197.210.189.166,UK,London,2025-10-12 18:09:05,890,1,6932.491193031969,0.2,1,0,1
TXN_09198,CUST_0137,7917.01,NGN,withdrawal,mobile,food,DEV_02858,197.210.85.185,Ghana,Port Harcourt,2025-10-12 18:11:09,1259,7,6718.744594481196,0.16,1,0,0
TXN_08410,CUST_0753,1188.07,NGN,transfer,POS,food,DEV_04552,197.210.19.61,UK,Accra,2025-10-12 18:12:01,41,9,5612.146245537433,0.43,1,0,1
TXN_09659,CUST_1186,4079.24,NGN,purchase,web,clothing,DEV_01899,197.210.87.170,USA,Accra,2025-10-12 18:13:03,177,5,5294.97377745607,0.02,1,0,1
TXN_05369,CUST_0757,2780.39,NGN,transfer,ATM,electronics,DEV_00207,197.210.25.95,USA,Abuja,2025-10-12 18:15:49,1111,3,6622.862227132771,0.4,1,0,1
TXN_03981,CUST_0544,4116.51,NGN,purchase,ATM,clothing,DEV_01622,197.210.232.66,UK,Abuja,2025-10-12 18:20:32,79,5,3059.2008487846624,0.49,1,0,1
TXN_05579,CUST_1919,-657.57,NGN,transfer,POS,transport,DEV_03655,197.210.74.55,UK,Lagos,2025-10-12 18:20:51,1418,3,5722.48867708416,0.36,1,0,1
TXN_06278,CUST_1031,12784.47,NGN,transfer,web,electronics,DEV_01075,197.210.82.243,UK,Abuja,2025-10-12 18:24:48,40,7,1779.9036382290883,0.2,1,0,1
TXN_01911,CUST_0850,6548.24,NGN,transfer,ATM,transport,DEV_03130,197.210.50.76,USA,Abuja,2025-10-12 18:30:25,902,4,7179.737553843157,0.07,1,0,1
TXN_07753,CUST_1623,9375.89,NGN,withdrawal,POS,luxury,DEV_02059,197.210.127.65,Nigeria,Accra,2025-10-12 18:31:14,419,6,7198.401107436995,0.28,0,0,0
TXN_08112,CUST_0598,11811.45,NGN,transfer,POS,groceries,DEV_02917,197.210.183.169,UK,Abuja,2025-10-12 18:32:04,573,6,5010.3066640892,0.23,1,0,1
TXN_07842,CUST_0133,-1236.38,NGN,withdrawal,mobile,food,DEV_02549,197.210.241.71,Ghana,London,2025-10-12 18:32:18,1418,6,7337.999404364533,0.35,1,0,1
TXN_04002,CUST_1557,10244.77,NGN,purchase,mobile,electronics,DEV_04864,197.210.90.40,Ghana,Abuja,2025-10-12 18:33:10,892,2,6242.671483438828,0.27,1,0,0
TXN_07896,CUST_1908,4261.04,NGN,transfer,ATM,airtime,DEV_04251,197.210.46.69,Nigeria,London,2025-10-12 18:43:54,733,2,5632.506557634708,0.17,0,0,0
TXN_09283,CUST_0959,2391.23,NGN,purchase,POS,groceries,DEV_00457,197.210.80.30,Nigeria,Abuja,2025-10-12 18:44:58,49,5,4864.350644680359,0.27,0,0,0
TXN_08486,CUST_1666,4369.26,NGN,transfer,web,transport,DEV_01776,197.210.135.183,Ghana,Accra,2025-10-12 18:47:06,918,4,5659.178623427037,0.22,1,0,0
TXN_07356,CUST_0600,7794.49,NGN,purchase,ATM,groceries,DEV_02364,197.210.47.77,Ghana,London,2025-10-12 18:49:31,953,1,6224.7712916793,0.06,1,0,1
TXN_01944,CUST_0510,24956.73,NGN,transfer,web,luxury,DEV_02685,197.210.190.28,USA,London,2025-10-12 18:49:44,840,5,4274.47485691189,0.16,1,0,1
TXN_03610,CUST_1164,2283.87,NGN,withdrawal,ATM,transport,DEV_00590,197.210.106.158,Ghana,Lagos,2025-10-12 18:50:22,318,1,4524.573132079466,0.4,1,0,1
TXN_01015,CUST_1700,1386.75,NGN,withdrawal,POS,electronics,DEV_03559,197.210.245.148,UK,Port Harcourt,2025-10-12 19:04:27,1174,6,4655.09847594342,0.55,1,0,1
TXN_05465,CUST_1113,4506.82,NGN,purchase,ATM,transport,DEV_03422,197.210.183.165,USA,London,2025-10-12 19:10:26,1079,5,2236.1500003473943,0.59,1,0,1
TXN_04255,CUST_1586,1742.53,NGN,withdrawal,mobile,transport,DEV_02559,197.210.20.227,Nigeria,Accra,2025-10-12 19:16:16,440,4,4376.550563412265,0.21,0,0,0
TXN_07792,CUST_0146,6327.65,NGN,transfer,mobile,groceries,DEV_04767,197.210.12.197,Ghana,London,2025-10-12 19:22:47,1155,3,10381.701042067361,0.19,1,0,0
TXN_00951,CUST_1341,2036.14,NGN,transfer,POS,airtime,DEV_03070,197.210.95.68,UK,Abuja,2025-10-12 19:23:24,1017,8,3776.7897075908304,0.06,1,0,0
TXN_09521,CUST_1439,8998.4,NGN,transfer,mobile,groceries,DEV_01077,197.210.35.139,UK,Lagos,2025-10-12 19:26:40,911,4,7763.647520703188,0.28,1,0,0
TXN_02261,CUST_0077,3021.26,NGN,transfer,mobile,food,DEV_01754,197.210.4.135,Ghana,Abuja,2025-10-12 19:28:07,548,5,6480.464894432984,0.33,1,0,1
TXN_04931,CUST_0108,3652.96,NGN,transfer,mobile,transport,DEV_03979,197.210.233.247,UK,London,2025-10-12 19:28:17,457,3,6235.016423395596,0.23,1,0,1
TXN_02589,CUST_1369,5671.73,NGN,withdrawal,POS,groceries,DEV_04976,197.210.243.248,Nigeria,Accra,2025-10-12 19:41:08,402,4,5458.783881499941,0.15,0,0,0
TXN_00450,CUST_1744,694.73,NGN,purchase,mobile,groceries,DEV_02054,197.210.50.101,USA,Accra,2025-10-12 19:48:32,652,5,7105.939389362856,0.3,1,0,1
TXN_04413,CUST_1426,941.37,NGN,withdrawal,web,transport,DEV_01730,197.210.111.206,Nigeria,Port Harcourt,2025-10-12 19:50:13,981,6,3990.4126668719828,0.29,0,0,0
TXN_05726,CUST_0463,4804.16,NGN,transfer,ATM,transport,DEV_02406,197.210.200.51,UK,Lagos,2025-10-12 19:53:08,469,2,2410.5350467298185,0.45,1,0,0
TXN_00503,CUST_0249,152.26,NGN,withdrawal,web,airtime,DEV_02332,197.210.181.166,UK,Accra,2025-10-12 19:59:08,772,4,6136.961543612542,0.47,1,0,1
TXN_06256,CUST_0104,2218.89,NGN,withdrawal,POS,electronics,DEV_04512,197.210.126.1,Nigeria,London,2025-10-12 19:59:45,1220,3,5539.6309431568425,0.27,0,0,0
TXN_00391,CUST_0282,-776.05,NGN,purchase,ATM,food,DEV_01174,197.210.161.92,Ghana,Lagos,2025-10-12 20:02:11,302,7,6468.361587070271,0.05,1,0,1
TXN_05239,CUST_0869,2253.38,NGN,withdrawal,mobile,food,DEV_03282,197.210.102.130,USA,Abuja,2025-10-12 20:04:14,824,4,2137.166269328035,0.37,1,1,1
TXN_04539,CUST_1219,1225.6,NGN,transfer,POS,groceries,DEV_01560,197.210.130.29,Ghana,Abuja,2025-10-12 20:05:09,1467,3,6124.383525197013,0.2,1,0,1
TXN_09623,CUST_1172,8403.64,NGN,withdrawal,ATM,food,DEV_01820,197.210.2.229,Nigeria,London,2025-10-12 20:06:00,107,3,5769.880809469217,0.22,0,0,0
TXN_08689,CUST_1377,2070.7,NGN,withdrawal,mobile,groceries,DEV_02048,197.210.95.32,USA,Lagos,2025-10-12 20:10:48,118,4,4069.036666898969,0.08,1,0,0
TXN_06536,CUST_0650,7526.49,NGN,purchase,ATM,transport,DEV_02859,197.210.76.190,USA,Lagos,2025-10-12 20:11:18,798,2,5943.272282169652,0.25,1,0,1
TXN_04843,CUST_1732,2108.82,NGN,transfer,mobile,betting,DEV_03142,197.210.173.116,USA,Port Harcourt,2025-10-12 20:12:51,883,8,4138.015253816415,0.1,1,0,0
TXN_02917,CUST_0919,6067.3,NGN,transfer,POS,transport,DEV_04889,197.210.156.210,Ghana,Abuja,2025-10-12 20:16:57,665,3,7438.535154363346,0.45,1,0,1
TXN_06528,CUST_0049,9575.27,NGN,purchase,mobile,betting,DEV_04229,197.210.90.242,UK,Abuja,2025-10-12 20:19:27,1154,2,2638.6654735640177,0.2,1,0,1
TXN_09105,CUST_0458,3546.38,NGN,withdrawal,POS,electronics,DEV_02516,197.210.27.93,UK,Abuja,2025-10-12 20:19:47,438,0,5750.280020413021,0.68,1,0,0
TXN_07518,CUST_0879,355.05,NGN,purchase,web,airtime,DEV_04540,197.210.132.73,USA,London,2025-10-12 20:24:14,564,3,5260.007785991306,0.07,1,0,1
TXN_01077,CUST_0367,3451.17,NGN,purchase,ATM,luxury,DEV_03622,197.210.71.63,USA,Accra,2025-10-12 20:25:53,145,8,7531.615879684761,0.32,1,0,0
TXN_05646,CUST_0652,4118.82,NGN,transfer,mobile,electronics,DEV_00551,197.210.79.3,USA,Accra,2025-10-12 20:26:15,482,2,6730.0676923753035,0.42,1,0,1
TXN_01312,CUST_0652,8844.85,NGN,purchase,POS,luxury,DEV_03479,197.210.201.36,Ghana,Port Harcourt,2025-10-12 20:27:38,1399,4,6112.876438720208,0.26,1,0,1
TXN_04064,CUST_0174,4564.36,NGN,transfer,ATM,luxury,DEV_03214,197.210.7.243,UK,Abuja,2025-10-12 20:28:38,624,4,5081.454664426406,0.3,1,0,1
TXN_09305,CUST_1996,5836.95,NGN,purchase,POS,airtime,DEV_02489,197.210.76.90,USA,Abuja,2025-10-12 20:28:50,101,3,2919.7997995363853,0.28,1,0,1
TXN_05924,CUST_1794,1869.05,NGN,purchase,POS,electronics,DEV_01213,197.210.180.230,UK,Accra,2025-10-12 20:32:19,84,7,4855.355408148712,0.08,1,0,1
TXN_00034,CUST_1134,8490.45,NGN,purchase,ATM,betting,DEV_02809,197.210.104.135,Ghana,Accra,2025-10-12 20:35:25,1401,3,8032.466645867793,0.36,1,0,1
TXN_01535,CUST_1183,817.66,NGN,transfer,web,clothing,DEV_04689,197.210.117.121,UK,Abuja,2025-10-12 20:37:23,417,3,6006.657547691133,0.29,1,0,1
TXN_00905,CUST_0674,11609.57,NGN,transfer,ATM,airtime,DEV_00855,197.210.90.16,USA,Accra,2025-10-12 20:38:16,310,4,4811.454565538068,0.25,1,0,1
TXN_04987,CUST_1308,-769.32,NGN,withdrawal,POS,transport,DEV_02250,197.210.247.33,USA,Lagos,2025-10-12 20:41:47,1475,3,3026.3030619213973,0.69,1,0,1
TXN_03856,CUST_0224,621.53,NGN,withdrawal,mobile,electronics,DEV_01127,197.210.14.194,Nigeria,Lagos,2025-10-12 20:44:48,941,3,7790.273400564738,0.18,0,0,0
TXN_02801,CUST_0300,720.4,NGN,transfer,mobile,luxury,DEV_01154,197.210.99.151,Nigeria,Port Harcourt,2025-10-12 20:46:53,196,4,3536.045633929756,0.33,0,0,0
TXN_03166,CUST_0616,4910.25,NGN,transfer,POS,luxury,DEV_02467,197.210.74.231,USA,Accra,2025-10-12 20:47:57,256,4,4555.2135446826405,0.57,1,0,1
TXN_03229,CUST_0460,31722.32,NGN,purchase,POS,clothing,DEV_01915,197.210.33.23,Ghana,Port Harcourt,2025-10-12 20:48:39,445,4,6618.895724769463,0.34,1,0,1
TXN_05357,CUST_0305,8973.93,NGN,purchase,ATM,luxury,DEV_00677,197.210.22.135,USA,Abuja,2025-10-12 21:01:37,576,1,4583.062993273609,0.23,1,0,1
TXN_08961,CUST_1381,975.36,NGN,purchase,ATM,groceries,DEV_03598,197.210.232.11,Nigeria,Lagos,2025-10-12 21:02:18,204,1,6901.640272813997,0.37,0,0,0
TXN_07265,CUST_0084,5557.56,NGN,transfer,ATM,transport,DEV_04518,197.210.70.251,USA,Port Harcourt,2025-10-12 21:10:43,366,8,5167.105142153792,0.3,1,0,0
TXN_09398,CUST_1690,3528.7,NGN,withdrawal,web,betting,DEV_03623,197.210.122.1,UK,Lagos,2025-10-12 21:12:57,106,6,3655.8712675445454,0.3,1,0,0
TXN_05495,CUST_0482,13489.13,NGN,transfer,ATM,food,DEV_00103,197.210.238.50,Ghana,Abuja,2025-10-12 21:15:16,824,5,5000.176800298072,0.27,1,0,1
TXN_01264,CUST_1154,10997.3,NGN,purchase,ATM,airtime,DEV_00686,197.210.48.86,Nigeria,Abuja,2025-10-12 21:20:09,1162,1,5376.957982178973,0.3,0,0,0
TXN_05922,CUST_1846,180.6,NGN,withdrawal,mobile,electronics,DEV_02299,197.210.3.24,Ghana,Abuja,2025-10-12 21:26:19,1151,3,6477.004692694916,0.46,1,0,0
TXN_05265,CUST_0310,-1455.71,NGN,transfer,mobile,clothing,DEV_00022,197.210.188.178,Ghana,Port Harcourt,2025-10-12 21:29:13,1401,8,3699.447073131524,0.4,1,0,1
TXN_04386,CUST_0643,3194.27,NGN,transfer,POS,airtime,DEV_00984,197.210.206.0,Nigeria,Accra,2025-10-12 21:29:46,147,1,8647.05911739182,0.66,0,0,0
TXN_07508,CUST_1910,18934.0,NGN,withdrawal,mobile,luxury,DEV_04563,197.210.41.163,USA,Abuja,2025-10-12 21:34:49,900,4,6625.560403840223,0.24,1,0,1
TXN_00735,CUST_1274,-792.27,NGN,withdrawal,mobile,food,DEV_03818,197.210.103.150,Nigeria,London,2025-10-12 21:35:29,307,5,2891.389914791842,0.54,0,0,0
TXN_07822,CUST_0124,850.26,NGN,withdrawal,web,airtime,DEV_02008,197.210.70.99,USA,London,2025-10-12 21:36:00,1157,2,7008.113306184006,0.23,1,0,1
TXN_07256,CUST_0421,2593.18,NGN,withdrawal,ATM,transport,DEV_04095,197.210.66.219,USA,Abuja,2025-10-12 21:36:15,789,5,3335.320604249193,0.31,1,0,0
TXN_07358,CUST_1722,6829.13,NGN,transfer,mobile,betting,DEV_04115,197.210.63.41,Ghana,Accra,2025-10-12 21:37:53,997,2,6251.477479096442,0.22,1,0,1
TXN_03883,CUST_1588,10203.25,NGN,withdrawal,ATM,clothing,DEV_01391,197.210.69.226,UK,London,2025-10-12 21:39:36,560,3,4796.532929332481,0.11,1,0,1
TXN_08367,CUST_1373,2133.98,NGN,withdrawal,web,food,DEV_02380,197.210.92.76,UK,Port Harcourt,2025-10-12 21:39:43,109,2,6792.884247874187,0.71,1,0,1
TXN_05663,CUST_1358,3569.83,NGN,withdrawal,ATM,transport,DEV_04610,197.210.219.112,USA,Accra,2025-10-12 21:40:17,691,3,10279.60332220915,0.26,1,0,1
TXN_06469,CUST_0816,476.33,NGN,withdrawal,web,airtime,DEV_01345,197.210.120.32,UK,Accra,2025-10-12 21:41:48,41,4,5426.229763300157,0.2,1,0,0
TXN_01466,CUST_0918,6475.11,NGN,withdrawal,ATM,transport,DEV_03312,197.210.222.193,Ghana,Lagos,2025-10-12 21:43:00,636,1,3936.3283158167887,0.2,1,0,1
TXN_05712,CUST_1522,-619.93,NGN,purchase,web,electronics,DEV_04024,197.210.120.245,Ghana,Accra,2025-10-12 21:43:48,40,5,6306.4339819484285,0.1,1,0,1
TXN_01531,CUST_1446,-1060.48,NGN,transfer,ATM,betting,DEV_04250,197.210.253.110,USA,London,2025-10-12 21:44:27,185,4,7324.059204453905,0.44,1,0,1
TXN_05954,CUST_1396,1615.41,NGN,transfer,ATM,transport,DEV_02834,197.210.73.93,Ghana,Accra,2025-10-12 21:45:24,435,5,5647.423728563754,0.47,1,0,1
TXN_04249,CUST_1658,-326.11,NGN,withdrawal,web,groceries,DEV_04533,197.210.73.60,USA,Abuja,2025-10-12 21:45:45,734,9,7137.737765778806,0.32,1,0,0
TXN_04136,CUST_0412,3628.49,NGN,withdrawal,mobile,airtime,DEV_04926,197.210.142.15,USA,Abuja,2025-10-12 21:46:35,233,5,3891.7753834000805,0.28,1,0,1
TXN_05305,CUST_1588,5218.77,NGN,withdrawal,web,luxury,DEV_01193,197.210.16.159,Nigeria,Port Harcourt,2025-10-12 21:49:09,322,9,3637.948293169651,0.4,0,0,0
TXN_06552,CUST_0954,2590.5,NGN,withdrawal,web,betting,DEV_04552,197.210.39.242,Ghana,Accra,2025-10-12 21:49:12,877,4,2932.098916636983,0.14,1,0,1
TXN_07587,CUST_0149,265.24,NGN,purchase,POS,groceries,DEV_03012,197.210.180.98,Nigeria,London,2025-10-12 21:50:31,930,4,9543.144823742285,0.38,0,0,0
TXN_09050,CUST_1897,6531.81,NGN,withdrawal,web,airtime,DEV_01761,197.210.105.241,USA,Accra,2025-10-12 21:53:07,71,5,6345.600190978356,0.53,1,0,1
TXN_00790,CUST_0043,286.6,NGN,purchase,web,transport,DEV_02335,197.210.78.61,Ghana,Port Harcourt,2025-10-12 21:56:16,150,10,3883.132629166029,0.2,1,0,1
TXN_05995,CUST_0976,-164.83,NGN,transfer,POS,airtime,DEV_03880,197.210.179.17,Ghana,Abuja,2025-10-12 21:57:21,1043,6,4855.33373214548,0.07,1,0,0
TXN_02760,CUST_1228,9276.46,NGN,withdrawal,POS,betting,DEV_01039,197.210.245.132,USA,Lagos,2025-10-12 21:57:48,649,6,3448.2804232244644,0.09,1,0,1
TXN_01747,CUST_1873,8737.04,NGN,purchase,ATM,airtime,DEV_00697,197.210.75.244,UK,Port Harcourt,2025-10-12 22:06:33,356,7,7858.235427693832,0.43,1,0,0
TXN_06019,CUST_0694,308.63,NGN,transfer,ATM,betting,DEV_00899,197.210.114.69,USA,Abuja,2025-10-12 22:08:49,632,4,8400.76057807588,0.11,1,0,1
TXN_00737,CUST_0645,1066.7,NGN,purchase,POS,electronics,DEV_00270,197.210.90.155,USA,Abuja,2025-10-12 22:18:27,750,6,4256.090650187343,0.5,1,0,1
TXN_09972,CUST_0956,4710.52,NGN,transfer,POS,transport,DEV_01358,197.210.188.104,USA,London,2025-10-12 22:20:13,1397,4,5841.278808226294,0.54,1,0,1
TXN_06517,CUST_0104,2848.15,NGN,transfer,mobile,groceries,DEV_00576,197.210.59.153,Nigeria,Lagos,2025-10-12 22:21:47,388,7,6043.133630250299,0.1,0,0,0
TXN_04519,CUST_0279,5818.9,NGN,withdrawal,web,electronics,DEV_04708,197.210.186.183,UK,Accra,2025-10-12 22:26:02,961,4,3931.9939088764804,0.25,1,0,1
TXN_03644,CUST_0374,7534.95,NGN,transfer,POS,betting,DEV_04670,197.210.56.65,Ghana,Abuja,2025-10-12 22:36:05,1147,2,3736.7863043850193,0.29,1,0,0
TXN_07392,CUST_0297,80.72,NGN,transfer,POS,transport,DEV_00273,197.210.43.10,Ghana,Accra,2025-10-12 22:37:58,1248,5,4293.168953870303,0.79,1,0,0
TXN_08420,CUST_1825,23897.34,NGN,purchase,mobile,airtime,DEV_00719,197.210.247.157,USA,Port Harcourt,2025-10-12 22:41:46,926,2,7724.978609930631,0.15,1,0,1
TXN_08546,CUST_0245,5177.39,NGN,purchase,mobile,electronics,DEV_00094,197.210.198.10,UK,London,2025-10-12 22:44:12,810,3,7906.403862694749,0.52,1,0,1
